Project ID,Task ID,Task Name,WBS Level,Task Category,Planned Start Date,Planned End Date,Actual Start Date,Actual End Date,Task Status,Planned Progress (%),Actual Progress (%),Task Duration,Actual Duration,Remaining Duration,Task Dependency,Critical Path,Task Priority
PRJ_279,TSK_279_03,Task Excavation - 3,3,Excavation,2023-01-20,2023-01-25,2023-01-18,2023-01-21,Completed,40.0,100.0,5,3,0,TSK_279_02,Yes,Low
PRJ_279,TSK_279_04,Task MEP - 4,2,MEP,2023-01-21,2023-01-26,2023-01-21,2023-01-26,In Progress,20.0,20.0,5,5,4,TSK_279_03,No,High
PRJ_279,TSK_279_05,Task MEP - 5,1,MEP,2023-01-21,2023-01-26,2023-01-19,2023-01-22,Completed,20.0,100.0,5,3,0,TSK_279_04,No,Low
PRJ_279,TSK_279_06,Task Excavation - 6,2,Excavation,2023-01-21,2023-01-26,2023-01-28,2023-02-10,Not Started,20.0,0.0,5,13,5,TSK_279_05,Yes,Critical
PRJ_279,TSK_279_07,Task Finishing - 7,1,Finishing,2023-01-22,2023-01-27,2023-01-22,2023-01-27,In Progress,0.0,0.0,5,5,5,TSK_279_06,Yes,Critical
PRJ_279,TSK_279_08,Task Finishing - 8,1,Finishing,2023-01-22,2023-01-27,2023-01-29,2023-02-11,Not Started,0.0,0.0,5,13,5,TSK_279_07,Yes,Medium
PRJ_279,TSK_279_09,Task Foundation - 9,1,Foundation,2023-01-22,2023-01-27,2023-01-20,2023-01-23,In Progress,0.0,66.67,5,3,1,TSK_279_08,Yes,Medium
PRJ_279,TSK_279_10,Task MEP - 10,2,MEP,2023-01-23,2023-01-28,2023-01-21,2023-01-24,In Progress,0.0,33.33,5,3,2,TSK_279_09,No,Medium
PRJ_279,TSK_279_11,Task Excavation - 11,1,Excavation,2023-01-23,2023-01-28,2023-01-24,2023-01-30,Not Started,0.0,0.0,5,6,5,TSK_279_10,No,Critical
PRJ_279,TSK_279_12,Task Finishing - 12,3,Finishing,2023-01-23,2023-01-28,2023-01-21,2023-01-24,In Progress,0.0,33.33,5,3,2,TSK_279_11,Yes,Medium
PRJ_279,TSK_279_13,Task Finishing - 13,1,Finishing,2023-01-23,2023-01-28,2023-01-23,2023-01-28,Not Started,0.0,0.0,5,5,5,TSK_279_12,Yes,Critical
PRJ_279,TSK_279_14,Task Foundation - 14,1,Foundation,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_279_13,No,Medium
PRJ_279,TSK_279_15,Task Finishing - 15,2,Finishing,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_279_14,Yes,Low
PRJ_279,TSK_279_16,Task Finishing - 16,3,Finishing,2023-01-24,2023-01-29,2023-01-31,2023-02-13,Not Started,0.0,0.0,5,13,5,TSK_279_15,Yes,Critical
PRJ_279,TSK_279_17,Task MEP - 17,1,MEP,2023-01-25,2023-01-30,2023-01-23,2023-01-26,Not Started,0.0,0.0,5,3,5,TSK_279_16,No,Critical
PRJ_279,TSK_279_18,Task Foundation - 18,3,Foundation,2023-01-25,2023-01-30,2023-02-01,2023-02-14,Not Started,0.0,0.0,5,13,5,TSK_279_17,Yes,High
PRJ_279,TSK_279_19,Task Finishing - 19,2,Finishing,2023-01-25,2023-01-30,2023-01-23,2023-01-26,Not Started,0.0,0.0,5,3,5,TSK_279_18,Yes,Medium
PRJ_279,TSK_279_20,Task Excavation - 20,1,Excavation,2023-01-26,2023-01-31,2023-01-24,2023-01-27,Not Started,0.0,0.0,5,3,5,TSK_279_19,No,Critical
PRJ_279,TSK_279_21,Task Finishing - 21,1,Finishing,2023-01-26,2023-01-31,2023-01-26,2023-01-31,Not Started,0.0,0.0,5,5,5,TSK_279_20,Yes,Medium
PRJ_279,TSK_279_22,Task MEP - 22,3,MEP,2023-01-26,2023-01-31,2023-02-02,2023-02-15,Not Started,0.0,0.0,5,13,5,TSK_279_21,No,Low
PRJ_279,TSK_279_23,Task MEP - 23,2,MEP,2023-01-26,2023-01-31,2023-02-02,2023-02-15,Not Started,0.0,0.0,5,13,5,TSK_279_22,No,Medium
PRJ_279,TSK_279_24,Task Excavation - 24,3,Excavation,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_279_23,Yes,Low
PRJ_279,TSK_279_25,Task MEP - 25,3,MEP,2023-01-27,2023-02-01,2023-02-03,2023-02-16,Not Started,0.0,0.0,5,13,5,TSK_279_24,No,Medium
PRJ_279,TSK_279_26,Task Excavation - 26,1,Excavation,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_279_25,No,High
PRJ_279,TSK_279_27,Task Excavation - 27,2,Excavation,2023-01-28,2023-02-02,2023-02-04,2023-02-17,Not Started,0.0,0.0,5,13,5,TSK_279_26,Yes,Medium
PRJ_279,TSK_279_28,Task Finishing - 28,3,Finishing,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_279_27,Yes,Medium
PRJ_279,TSK_279_29,Task Foundation - 29,2,Foundation,2023-01-28,2023-02-02,2023-01-27,2023-01-31,Not Started,0.0,0.0,5,4,5,TSK_279_28,No,Critical
PRJ_279,TSK_279_30,Task Excavation - 30,3,Excavation,2023-01-29,2023-02-03,2023-01-27,2023-01-30,Not Started,0.0,0.0,5,3,5,TSK_279_29,Yes,Low
PRJ_279,TSK_279_31,Task Excavation - 31,2,Excavation,2023-01-29,2023-02-03,2023-01-27,2023-01-30,Not Started,0.0,0.0,5,3,5,TSK_279_30,No,Critical
PRJ_279,TSK_279_32,Task Foundation - 32,3,Foundation,2023-01-29,2023-02-03,2023-01-27,2023-01-30,Not Started,0.0,0.0,5,3,5,TSK_279_31,No,Critical
PRJ_279,TSK_279_33,Task Foundation - 33,3,Foundation,2023-01-29,2023-02-03,2023-01-30,2023-02-05,Not Started,0.0,0.0,5,6,5,TSK_279_32,Yes,Critical
PRJ_279,TSK_279_34,Task MEP - 34,3,MEP,2023-01-30,2023-02-04,2023-01-30,2023-02-04,Not Started,0.0,0.0,5,5,5,TSK_279_33,No,Critical
PRJ_279,TSK_279_35,Task MEP - 35,1,MEP,2023-01-30,2023-02-04,2023-01-31,2023-02-06,Not Started,0.0,0.0,5,6,5,TSK_279_34,No,Critical
PRJ_279,TSK_279_36,Task Foundation - 36,2,Foundation,2023-01-30,2023-02-04,2023-02-06,2023-02-19,Not Started,0.0,0.0,5,13,5,TSK_279_35,Yes,Medium
PRJ_279,TSK_279_37,Task Excavation - 37,2,Excavation,2023-01-31,2023-02-05,2023-02-01,2023-02-07,Not Started,0.0,0.0,5,6,5,TSK_279_36,No,High
PRJ_279,TSK_279_38,Task Excavation - 38,3,Excavation,2023-01-31,2023-02-05,2023-02-06,2023-02-17,Not Started,0.0,0.0,5,11,5,TSK_279_37,No,Critical
PRJ_279,TSK_279_39,Task Excavation - 39,3,Excavation,2023-01-31,2023-02-05,2023-01-29,2023-02-01,Not Started,0.0,0.0,5,3,5,TSK_279_38,Yes,Critical
PRJ_279,TSK_279_40,Task Foundation - 40,3,Foundation,2023-02-01,2023-02-06,2023-02-03,2023-02-11,Not Started,0.0,0.0,5,8,5,TSK_279_39,No,Critical
PRJ_279,TSK_279_41,Task Foundation - 41,2,Foundation,2023-02-01,2023-02-06,2023-01-31,2023-02-04,Not Started,0.0,0.0,5,4,5,TSK_279_40,No,Low
PRJ_279,TSK_279_42,Task MEP - 42,2,MEP,2023-02-01,2023-02-06,2023-01-30,2023-02-02,Not Started,0.0,0.0,5,3,5,TSK_279_41,Yes,High
PRJ_279,TSK_279_43,Task Foundation - 43,1,Foundation,2023-02-01,2023-02-06,2023-02-04,2023-02-13,Not Started,0.0,0.0,5,9,5,TSK_279_42,No,Low
PRJ_279,TSK_279_44,Task Excavation - 44,1,Excavation,2023-02-02,2023-02-07,2023-02-04,2023-02-12,Not Started,0.0,0.0,5,8,5,TSK_279_43,No,High
PRJ_279,TSK_279_45,Task MEP - 45,1,MEP,2023-02-02,2023-02-07,2023-02-02,2023-02-07,Not Started,0.0,0.0,5,5,5,TSK_279_44,Yes,Low
PRJ_279,TSK_279_46,Task Finishing - 46,1,Finishing,2023-02-02,2023-02-07,2023-02-02,2023-02-07,Not Started,0.0,0.0,5,5,5,TSK_279_45,Yes,Critical
PRJ_279,TSK_279_47,Task Foundation - 47,1,Foundation,2023-02-03,2023-02-08,2023-02-09,2023-02-20,Not Started,0.0,0.0,5,11,5,TSK_279_46,No,Critical
PRJ_279,TSK_279_48,Task Foundation - 48,2,Foundation,2023-02-03,2023-02-08,2023-02-10,2023-02-23,Not Started,0.0,0.0,5,13,5,TSK_279_47,Yes,Low
PRJ_279,TSK_279_49,Task Foundation - 49,2,Foundation,2023-02-03,2023-02-08,2023-02-10,2023-02-23,Not Started,0.0,0.0,5,13,5,TSK_279_48,No,Low
PRJ_279,TSK_279_50,Task Foundation - 50,1,Foundation,2023-02-04,2023-02-09,2023-02-11,2023-02-24,Not Started,0.0,0.0,5,13,5,TSK_279_49,No,High
PRJ_279,TSK_279_51,Task MEP - 51,2,MEP,2023-02-04,2023-02-09,2023-02-02,2023-02-05,Not Started,0.0,0.0,5,3,5,TSK_279_50,Yes,Low
PRJ_279,TSK_279_52,Task Finishing - 52,2,Finishing,2023-02-04,2023-02-09,2023-02-02,2023-02-05,Not Started,0.0,0.0,5,3,5,TSK_279_51,Yes,Low
PRJ_279,TSK_279_53,Task Foundation - 53,1,Foundation,2023-02-04,2023-02-09,2023-02-10,2023-02-21,Not Started,0.0,0.0,5,11,5,TSK_279_52,No,Medium
PRJ_279,TSK_279_54,Task Foundation - 54,3,Foundation,2023-02-05,2023-02-10,2023-02-03,2023-02-06,Not Started,0.0,0.0,5,3,5,TSK_279_53,Yes,High
PRJ_279,TSK_279_55,Task Excavation - 55,2,Excavation,2023-02-05,2023-02-10,2023-02-12,2023-02-25,Not Started,0.0,0.0,5,13,5,TSK_279_54,No,High
PRJ_279,TSK_279_56,Task MEP - 56,1,MEP,2023-02-05,2023-02-10,2023-02-05,2023-02-10,Not Started,0.0,0.0,5,5,5,TSK_279_55,No,Medium
PRJ_279,TSK_279_57,Task Excavation - 57,2,Excavation,2023-02-06,2023-02-11,2023-02-04,2023-02-07,Not Started,0.0,0.0,5,3,5,TSK_279_56,Yes,Critical
PRJ_279,TSK_279_58,Task MEP - 58,1,MEP,2023-02-06,2023-02-11,2023-02-11,2023-02-21,Not Started,0.0,0.0,5,10,5,TSK_279_57,No,High
PRJ_279,TSK_279_59,Task MEP - 59,1,MEP,2023-02-06,2023-02-11,2023-02-04,2023-02-07,Not Started,0.0,0.0,5,3,5,TSK_279_58,No,High
PRJ_279,TSK_279_60,Task Excavation - 60,1,Excavation,2023-02-07,2023-02-12,2023-02-05,2023-02-08,Not Started,0.0,0.0,5,3,5,TSK_279_59,Yes,High
PRJ_279,TSK_279_61,Task Excavation - 61,2,Excavation,2023-02-07,2023-02-12,2023-02-08,2023-02-14,Not Started,0.0,0.0,5,6,5,TSK_279_60,No,High
PRJ_279,TSK_279_62,Task Excavation - 62,3,Excavation,2023-02-07,2023-02-12,2023-02-10,2023-02-19,Not Started,0.0,0.0,5,9,5,TSK_279_61,No,Critical
PRJ_279,TSK_279_63,Task Foundation - 63,3,Foundation,2023-02-07,2023-02-12,2023-02-12,2023-02-22,Not Started,0.0,0.0,5,10,5,TSK_279_62,Yes,Low
PRJ_279,TSK_279_64,Task Foundation - 64,1,Foundation,2023-02-08,2023-02-13,2023-02-06,2023-02-09,Not Started,0.0,0.0,5,3,5,TSK_279_63,No,Medium
PRJ_279,TSK_279_65,Task Finishing - 65,2,Finishing,2023-02-08,2023-02-13,2023-02-11,2023-02-20,Not Started,0.0,0.0,5,9,5,TSK_279_64,Yes,Critical
PRJ_279,TSK_279_66,Task MEP - 66,1,MEP,2023-02-08,2023-02-13,2023-02-10,2023-02-18,Not Started,0.0,0.0,5,8,5,TSK_279_65,Yes,High
PRJ_279,TSK_279_67,Task Excavation - 67,1,Excavation,2023-02-09,2023-02-14,2023-02-11,2023-02-19,Not Started,0.0,0.0,5,8,5,TSK_279_66,No,High
PRJ_279,TSK_279_68,Task Excavation - 68,2,Excavation,2023-02-09,2023-02-14,2023-02-14,2023-02-24,Not Started,0.0,0.0,5,10,5,TSK_279_67,No,Medium
PRJ_279,TSK_279_69,Task Finishing - 69,3,Finishing,2023-02-09,2023-02-14,2023-02-09,2023-02-14,Not Started,0.0,0.0,5,5,5,TSK_279_68,Yes,Medium
PRJ_279,TSK_279_70,Task Foundation - 70,1,Foundation,2023-02-10,2023-02-15,2023-02-17,2023-03-02,Not Started,0.0,0.0,5,13,5,TSK_279_69,No,Critical
PRJ_279,TSK_279_71,Task Excavation - 71,3,Excavation,2023-02-10,2023-02-15,2023-02-08,2023-02-11,Not Started,0.0,0.0,5,3,5,TSK_279_70,No,Medium
PRJ_279,TSK_279_72,Task Excavation - 72,1,Excavation,2023-02-10,2023-02-15,2023-02-08,2023-02-11,Not Started,0.0,0.0,5,3,5,TSK_279_71,Yes,High
PRJ_279,TSK_279_73,Task Foundation - 73,3,Foundation,2023-02-10,2023-02-15,2023-02-08,2023-02-11,Not Started,0.0,0.0,5,3,5,TSK_279_72,No,Medium
PRJ_279,TSK_279_74,Task Finishing - 74,1,Finishing,2023-02-11,2023-02-16,2023-02-09,2023-02-12,Not Started,0.0,0.0,5,3,5,TSK_279_73,Yes,Medium
PRJ_279,TSK_279_75,Task MEP - 75,2,MEP,2023-02-11,2023-02-16,2023-02-18,2023-03-03,Not Started,0.0,0.0,5,13,5,TSK_279_74,Yes,Medium
PRJ_279,TSK_279_76,Task Finishing - 76,3,Finishing,2023-02-11,2023-02-16,2023-02-11,2023-02-16,Not Started,0.0,0.0,5,5,5,TSK_279_75,Yes,High
PRJ_279,TSK_279_77,Task Foundation - 77,1,Foundation,2023-02-12,2023-02-17,2023-02-10,2023-02-13,Not Started,0.0,0.0,5,3,5,TSK_279_76,No,Low
PRJ_279,TSK_279_78,Task Foundation - 78,1,Foundation,2023-02-12,2023-02-17,2023-02-19,2023-03-04,Not Started,0.0,0.0,5,13,5,TSK_279_77,Yes,Critical
PRJ_279,TSK_279_79,Task MEP - 79,1,MEP,2023-02-12,2023-02-17,2023-02-11,2023-02-15,Not Started,0.0,0.0,5,4,5,TSK_279_78,No,High
PRJ_279,TSK_279_80,Task Foundation - 80,3,Foundation,2023-02-13,2023-02-18,2023-02-11,2023-02-14,Not Started,0.0,0.0,5,3,5,TSK_279_79,No,Low
PRJ_279,TSK_279_81,Task Excavation - 81,3,Excavation,2023-02-13,2023-02-18,2023-02-11,2023-02-14,Not Started,0.0,0.0,5,3,5,TSK_279_80,Yes,Low
PRJ_279,TSK_279_82,Task MEP - 82,1,MEP,2023-02-13,2023-02-18,2023-02-11,2023-02-14,Not Started,0.0,0.0,5,3,5,TSK_279_81,No,Critical
PRJ_279,TSK_279_83,Task Excavation - 83,2,Excavation,2023-02-13,2023-02-18,2023-02-13,2023-02-18,Not Started,0.0,0.0,5,5,5,TSK_279_82,No,High
PRJ_279,TSK_279_84,Task Foundation - 84,3,Foundation,2023-02-14,2023-02-19,2023-02-21,2023-03-06,Not Started,0.0,0.0,5,13,5,TSK_279_83,Yes,High
PRJ_279,TSK_279_85,Task Finishing - 85,1,Finishing,2023-02-14,2023-02-19,2023-02-17,2023-02-26,Not Started,0.0,0.0,5,9,5,TSK_279_84,Yes,High
PRJ_279,TSK_279_86,Task Foundation - 86,3,Foundation,2023-02-14,2023-02-19,2023-02-21,2023-03-06,Not Started,0.0,0.0,5,13,5,TSK_279_85,No,High
PRJ_279,TSK_279_87,Task Excavation - 87,2,Excavation,2023-02-15,2023-02-20,2023-02-16,2023-02-22,Not Started,0.0,0.0,5,6,5,TSK_279_86,Yes,Low
PRJ_279,TSK_279_88,Task Excavation - 88,3,Excavation,2023-02-15,2023-02-20,2023-02-13,2023-02-16,Not Started,0.0,0.0,5,3,5,TSK_279_87,No,Critical
PRJ_279,TSK_279_89,Task Foundation - 89,1,Foundation,2023-02-15,2023-02-20,2023-02-13,2023-02-16,Not Started,0.0,0.0,5,3,5,TSK_279_88,No,Critical
PRJ_279,TSK_279_90,Task Foundation - 90,3,Foundation,2023-02-16,2023-02-21,2023-02-22,2023-03-05,Not Started,0.0,0.0,5,11,5,TSK_279_89,Yes,Medium
PRJ_279,TSK_279_91,Task Finishing - 91,3,Finishing,2023-02-16,2023-02-21,2023-02-22,2023-03-05,Not Started,0.0,0.0,5,11,5,TSK_279_90,Yes,Medium
PRJ_279,TSK_279_92,Task MEP - 92,3,MEP,2023-02-16,2023-02-21,2023-02-19,2023-02-28,Not Started,0.0,0.0,5,9,5,TSK_279_91,No,Critical
PRJ_279,TSK_279_93,Task Excavation - 93,2,Excavation,2023-02-16,2023-02-21,2023-02-23,2023-03-08,Not Started,0.0,0.0,5,13,5,TSK_279_92,Yes,Medium
PRJ_279,TSK_279_94,Task Foundation - 94,3,Foundation,2023-02-17,2023-02-22,2023-02-15,2023-02-18,Not Started,0.0,0.0,5,3,5,TSK_279_93,No,Medium
PRJ_279,TSK_279_95,Task Excavation - 95,1,Excavation,2023-02-17,2023-02-22,2023-02-18,2023-02-24,Not Started,0.0,0.0,5,6,5,TSK_279_94,No,High
PRJ_279,TSK_279_96,Task Finishing - 96,1,Finishing,2023-02-17,2023-02-22,2023-02-15,2023-02-18,Not Started,0.0,0.0,5,3,5,TSK_279_95,Yes,Low
PRJ_279,TSK_279_97,Task MEP - 97,2,MEP,2023-02-18,2023-02-23,2023-02-16,2023-02-19,Not Started,0.0,0.0,5,3,5,TSK_279_96,No,High
PRJ_279,TSK_279_98,Task Excavation - 98,3,Excavation,2023-02-18,2023-02-23,2023-02-16,2023-02-19,Not Started,0.0,0.0,5,3,5,TSK_279_97,No,Low
PRJ_279,TSK_279_99,Task Foundation - 99,2,Foundation,2023-02-18,2023-02-23,2023-02-19,2023-02-25,Not Started,0.0,0.0,5,6,5,TSK_279_98,Yes,Critical
PRJ_280,TSK_280_00,Task Foundation - 0,2,Foundation,2023-01-20,2023-01-25,2023-01-27,2023-02-09,Not Started,40.0,0.0,5,13,5,,Yes,Critical
PRJ_280,TSK_280_01,Task Finishing - 1,1,Finishing,2023-01-20,2023-01-25,2023-01-18,2023-01-21,Completed,40.0,100.0,5,3,0,TSK_280_00,Yes,Medium
PRJ_280,TSK_280_02,Task Foundation - 2,3,Foundation,2023-01-20,2023-01-25,2023-01-20,2023-01-25,In Progress,40.0,40.0,5,5,3,TSK_280_01,No,Low
PRJ_280,TSK_280_03,Task MEP - 3,1,MEP,2023-01-20,2023-01-25,2023-01-27,2023-02-09,Not Started,40.0,0.0,5,13,5,TSK_280_02,Yes,Medium
PRJ_280,TSK_280_04,Task Foundation - 4,2,Foundation,2023-01-21,2023-01-26,2023-01-28,2023-02-10,Not Started,20.0,0.0,5,13,5,TSK_280_03,No,Low
PRJ_280,TSK_280_05,Task Finishing - 5,2,Finishing,2023-01-21,2023-01-26,2023-01-19,2023-01-22,Completed,20.0,100.0,5,3,0,TSK_280_04,Yes,Critical
PRJ_280,TSK_280_06,Task MEP - 6,2,MEP,2023-01-21,2023-01-26,2023-01-21,2023-01-26,In Progress,20.0,20.0,5,5,4,TSK_280_05,Yes,Critical
PRJ_280,TSK_280_07,Task Excavation - 7,1,Excavation,2023-01-22,2023-01-27,2023-01-29,2023-02-11,Not Started,0.0,0.0,5,13,5,TSK_280_06,No,Low
PRJ_280,TSK_280_08,Task Excavation - 8,2,Excavation,2023-01-22,2023-01-27,2023-01-20,2023-01-23,In Progress,0.0,66.67,5,3,1,TSK_280_07,No,High
PRJ_280,TSK_280_09,Task Excavation - 9,1,Excavation,2023-01-22,2023-01-27,2023-01-26,2023-02-04,Not Started,0.0,0.0,5,9,5,TSK_280_08,Yes,Low
PRJ_280,TSK_280_10,Task MEP - 10,1,MEP,2023-01-23,2023-01-28,2023-01-21,2023-01-24,In Progress,0.0,33.33,5,3,2,TSK_280_09,No,Medium
PRJ_280,TSK_280_11,Task Foundation - 11,1,Foundation,2023-01-23,2023-01-28,2023-01-30,2023-02-12,Not Started,0.0,0.0,5,13,5,TSK_280_10,No,Medium
PRJ_280,TSK_280_12,Task Foundation - 12,2,Foundation,2023-01-23,2023-01-28,2023-01-30,2023-02-12,Not Started,0.0,0.0,5,13,5,TSK_280_11,Yes,Critical
PRJ_280,TSK_280_13,Task Foundation - 13,1,Foundation,2023-01-23,2023-01-28,2023-01-30,2023-02-12,Not Started,0.0,0.0,5,13,5,TSK_280_12,No,Medium
PRJ_280,TSK_280_14,Task MEP - 14,3,MEP,2023-01-24,2023-01-29,2023-01-31,2023-02-13,Not Started,0.0,0.0,5,13,5,TSK_280_13,No,Medium
PRJ_280,TSK_280_15,Task Finishing - 15,2,Finishing,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_280_14,Yes,High
PRJ_280,TSK_280_16,Task Excavation - 16,1,Excavation,2023-01-24,2023-01-29,2023-01-31,2023-02-13,Not Started,0.0,0.0,5,13,5,TSK_280_15,No,High
PRJ_280,TSK_280_17,Task MEP - 17,2,MEP,2023-01-25,2023-01-30,2023-01-23,2023-01-26,Not Started,0.0,0.0,5,3,5,TSK_280_16,No,Low
PRJ_280,TSK_280_18,Task Foundation - 18,1,Foundation,2023-01-25,2023-01-30,2023-02-01,2023-02-14,Not Started,0.0,0.0,5,13,5,TSK_280_17,Yes,Low
PRJ_280,TSK_280_19,Task Finishing - 19,1,Finishing,2023-01-25,2023-01-30,2023-01-25,2023-01-30,Not Started,0.0,0.0,5,5,5,TSK_280_18,Yes,High
PRJ_280,TSK_280_20,Task Excavation - 20,3,Excavation,2023-01-26,2023-01-31,2023-02-02,2023-02-15,Not Started,0.0,0.0,5,13,5,TSK_280_19,No,Low
PRJ_280,TSK_280_21,Task Foundation - 21,2,Foundation,2023-01-26,2023-01-31,2023-01-24,2023-01-27,Not Started,0.0,0.0,5,3,5,TSK_280_20,Yes,Critical
PRJ_280,TSK_280_22,Task Foundation - 22,3,Foundation,2023-01-26,2023-01-31,2023-02-02,2023-02-15,Not Started,0.0,0.0,5,13,5,TSK_280_21,No,Medium
PRJ_280,TSK_280_23,Task Finishing - 23,1,Finishing,2023-01-26,2023-01-31,2023-02-02,2023-02-15,Not Started,0.0,0.0,5,13,5,TSK_280_22,Yes,High
PRJ_280,TSK_280_24,Task MEP - 24,2,MEP,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_280_23,Yes,Low
PRJ_280,TSK_280_25,Task Excavation - 25,3,Excavation,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_280_24,No,Medium
PRJ_280,TSK_280_26,Task Foundation - 26,3,Foundation,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_280_25,No,Low
PRJ_280,TSK_280_27,Task MEP - 27,2,MEP,2023-01-28,2023-02-02,2023-02-04,2023-02-17,Not Started,0.0,0.0,5,13,5,TSK_280_26,Yes,Critical
PRJ_280,TSK_280_28,Task Finishing - 28,3,Finishing,2023-01-28,2023-02-02,2023-02-04,2023-02-17,Not Started,0.0,0.0,5,13,5,TSK_280_27,Yes,Medium
PRJ_280,TSK_280_29,Task Foundation - 29,1,Foundation,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_280_28,No,Low
PRJ_280,TSK_280_30,Task Finishing - 30,3,Finishing,2023-01-29,2023-02-03,2023-01-29,2023-02-03,Not Started,0.0,0.0,5,5,5,TSK_280_29,Yes,Critical
PRJ_280,TSK_280_31,Task Excavation - 31,3,Excavation,2023-01-29,2023-02-03,2023-01-27,2023-01-30,Not Started,0.0,0.0,5,3,5,TSK_280_30,No,Medium
PRJ_280,TSK_280_32,Task Finishing - 32,1,Finishing,2023-01-29,2023-02-03,2023-01-29,2023-02-03,Not Started,0.0,0.0,5,5,5,TSK_280_31,Yes,High
PRJ_280,TSK_280_33,Task Finishing - 33,2,Finishing,2023-01-29,2023-02-03,2023-02-05,2023-02-18,Not Started,0.0,0.0,5,13,5,TSK_280_32,Yes,Critical
PRJ_280,TSK_280_34,Task Excavation - 34,2,Excavation,2023-01-30,2023-02-04,2023-02-06,2023-02-19,Not Started,0.0,0.0,5,13,5,TSK_280_33,No,Critical
PRJ_280,TSK_280_35,Task Excavation - 35,2,Excavation,2023-01-30,2023-02-04,2023-02-06,2023-02-19,Not Started,0.0,0.0,5,13,5,TSK_280_34,No,Low
PRJ_280,TSK_280_36,Task Excavation - 36,1,Excavation,2023-01-30,2023-02-04,2023-02-06,2023-02-19,Not Started,0.0,0.0,5,13,5,TSK_280_35,Yes,Medium
PRJ_280,TSK_280_37,Task Excavation - 37,2,Excavation,2023-01-31,2023-02-05,2023-01-31,2023-02-05,Not Started,0.0,0.0,5,5,5,TSK_280_36,No,Medium
PRJ_280,TSK_280_38,Task MEP - 38,2,MEP,2023-01-31,2023-02-05,2023-02-07,2023-02-20,Not Started,0.0,0.0,5,13,5,TSK_280_37,No,High
PRJ_280,TSK_280_39,Task Finishing - 39,3,Finishing,2023-01-31,2023-02-05,2023-02-07,2023-02-20,Not Started,0.0,0.0,5,13,5,TSK_280_38,Yes,High
PRJ_280,TSK_280_40,Task Excavation - 40,1,Excavation,2023-02-01,2023-02-06,2023-01-30,2023-02-02,Not Started,0.0,0.0,5,3,5,TSK_280_39,No,High
PRJ_280,TSK_280_41,Task Finishing - 41,1,Finishing,2023-02-01,2023-02-06,2023-01-30,2023-02-02,Not Started,0.0,0.0,5,3,5,TSK_280_40,Yes,Critical
PRJ_280,TSK_280_42,Task MEP - 42,3,MEP,2023-02-01,2023-02-06,2023-02-08,2023-02-21,Not Started,0.0,0.0,5,13,5,TSK_280_41,Yes,Medium
PRJ_280,TSK_280_43,Task Foundation - 43,2,Foundation,2023-02-01,2023-02-06,2023-02-08,2023-02-21,Not Started,0.0,0.0,5,13,5,TSK_280_42,No,Critical
PRJ_280,TSK_280_44,Task Foundation - 44,2,Foundation,2023-02-02,2023-02-07,2023-02-06,2023-02-15,Not Started,0.0,0.0,5,9,5,TSK_280_43,No,Critical
PRJ_280,TSK_280_45,Task MEP - 45,2,MEP,2023-02-02,2023-02-07,2023-02-09,2023-02-22,Not Started,0.0,0.0,5,13,5,TSK_280_44,Yes,Critical
PRJ_280,TSK_280_46,Task Foundation - 46,2,Foundation,2023-02-02,2023-02-07,2023-02-09,2023-02-22,Not Started,0.0,0.0,5,13,5,TSK_280_45,No,Medium
PRJ_280,TSK_280_47,Task MEP - 47,3,MEP,2023-02-03,2023-02-08,2023-02-01,2023-02-04,Not Started,0.0,0.0,5,3,5,TSK_280_46,No,High
PRJ_280,TSK_280_48,Task Excavation - 48,3,Excavation,2023-02-03,2023-02-08,2023-02-10,2023-02-23,Not Started,0.0,0.0,5,13,5,TSK_280_47,Yes,High
PRJ_280,TSK_280_49,Task Excavation - 49,3,Excavation,2023-02-03,2023-02-08,2023-02-01,2023-02-04,Not Started,0.0,0.0,5,3,5,TSK_280_48,No,Low
PRJ_280,TSK_280_50,Task Foundation - 50,3,Foundation,2023-02-04,2023-02-09,2023-02-11,2023-02-24,Not Started,0.0,0.0,5,13,5,TSK_280_49,No,High
PRJ_280,TSK_280_51,Task MEP - 51,2,MEP,2023-02-04,2023-02-09,2023-02-11,2023-02-24,Not Started,0.0,0.0,5,13,5,TSK_280_50,Yes,Low
